rank,symbol,name,signal_date,last_bar_date,sample_count,expected_return_5d,probability_up_5d,train_window_5d,ridge_alpha_5d,validation_mae_5d,validation_direction_accuracy_5d,expected_return_10d,probability_up_10d,train_window_10d,ridge_alpha_10d,validation_mae_10d,validation_direction_accuracy_10d
1822,002922,伊戈尔,2026-07-14,2026-07-14,518,-0.02188803447135848,0.18333333333333332,120,10.0,0.06932986332745944,0.7,-0.03952008046587383,0.05,120,10.0,0.08564681724541306,0.8333333333333334
1823,600216,浙江医药,2026-07-14,2026-07-14,518,-0.021896059346009595,0.18333333333333332,240,0.1,0.03074654697644116,0.8166666666666667,-0.04224924149279326,0.2,120,0.1,0.044556416421697956,0.7
1824,600615,鑫源智造,2026-07-14,2026-07-14,518,-0.021923577496376138,0.3333333333333333,120,10.0,0.05036173648366181,0.5833333333333334,-0.011140158131447996,0.36666666666666664,120,10.0,0.047809940112045576,0.65
1825,000713,国投丰乐,2026-07-14,2026-07-14,518,-0.02192458366743165,0.15,120,10.0,0.029648134549989047,0.5333333333333333,-0.04220672550618316,0.05,120,10.0,0.036377026339055187,0.6
1826,002254,泰和新材,2026-07-14,2026-07-14,518,-0.02196273522338675,0.5333333333333333,120,10.0,0.09747496340806286,0.7333333333333333,-0.005881178593972559,0.6,240,1.0,0.13176682743425538,0.7666666666666667
1827,603617,君禾股份,2026-07-14,2026-07-14,518,-0.022032766876171794,0.23333333333333334,240,10.0,0.03506681836252253,0.6333333333333333,0.019064257287270014,0.6333333333333333,180,0.1,0.04055131037689148,0.5833333333333334
1828,002381,双箭股份,2026-07-14,2026-07-14,518,-0.022053308897428393,0.11666666666666667,240,0.1,0.028294427496583337,0.6333333333333333,-0.05124509179427536,0.06666666666666667,120,1.0,0.037169875352909575,0.6666666666666666
1829,000830,鲁西化工,2026-07-14,2026-07-14,518,-0.022088141249134503,0.2833333333333333,240,0.1,0.052189381914063214,0.5666666666666667,-0.024091993219079316,0.26666666666666666,240,1.0,0.060507447397414385,0.5166666666666667
1830,600333,长春燃气,2026-07-14,2026-07-14,518,-0.022094852088528703,0.4666666666666667,120,10.0,0.03647094415596388,0.7,-0.025023828743966803,0.45,120,10.0,0.04669227134553999,0.6333333333333333
1831,601012,隆基绿能,2026-07-14,2026-07-14,518,-0.02209986173327244,0.16666666666666666,240,0.1,0.04206416945540597,0.5666666666666667,-0.031104686865854887,0.11666666666666667,240,0.1,0.05822463549901435,0.5833333333333334
1832,603833,欧派家居,2026-07-14,2026-07-14,518,-0.022130442634561938,0.38333333333333336,180,0.1,0.04395016471188622,0.7666666666666667,-0.045991236164118,0.4166666666666667,180,0.1,0.053384646047151346,0.8666666666666667
1833,603238,诺邦股份,2026-07-14,2026-07-14,518,-0.022134828658882395,0.13333333333333333,180,10.0,0.03218138820151805,0.7,-0.015172780993981144,0.3333333333333333,120,10.0,0.052543280157623294,0.75
1834,600729,重庆百货,2026-07-14,2026-07-14,518,-0.02213707258081063,0.15,120,0.1,0.024684714266653023,0.65,-0.04030956113884725,0.03333333333333333,120,10.0,0.027732705843931404,0.7333333333333333
1835,600096,云天化,2026-07-14,2026-07-14,518,-0.022140835324933175,0.13333333333333333,240,0.1,0.04794215490688996,0.48333333333333334,-0.15254923603780193,0.016666666666666666,120,1.0,0.06473671224474814,0.7333333333333333
1836,603231,索宝蛋白,2026-07-14,2026-07-14,518,-0.022144676287737954,0.1,240,10.0,0.024991567002590354,0.5666666666666667,-0.033148218078389816,0.18333333333333332,120,10.0,0.037070919557168305,0.6166666666666667
1837,603345,安井食品,2026-07-14,2026-07-14,518,-0.022147018575700513,0.23333333333333334,120,10.0,0.042686295895566814,0.6,-0.011421569712385959,0.2833333333333333,120,10.0,0.05543883876207477,0.6
1838,600977,中国电影,2026-07-14,2026-07-14,518,-0.022249567452725962,0.2,120,10.0,0.04550686723401486,0.55,-0.044741491883548735,0.21666666666666667,120,10.0,0.05402932801059055,0.55
1839,600638,新黄浦,2026-07-14,2026-07-14,518,-0.022258984601826785,0.2833333333333333,120,10.0,0.040044651095135615,0.6166666666666667,-0.034650343175381425,0.16666666666666666,120,10.0,0.0560096453175205,0.75
1840,601825,沪农商行,2026-07-14,2026-07-14,518,-0.022277279075682735,0.23333333333333334,120,10.0,0.0297126916724802,0.5,-0.07382669944279123,0.016666666666666666,120,10.0,0.036177588988146964,0.6
1841,603076,乐惠国际,2026-07-14,2026-07-14,518,-0.022309009963301003,0.25,240,0.1,0.04682933831210921,0.7166666666666667,-0.03163804568106977,0.2833333333333333,120,1.0,0.06456674686247839,0.65
1842,000020,深华发Ａ,2026-07-14,2026-07-14,518,-0.022317284270592753,0.11666666666666667,180,0.1,0.05201102109845181,0.5333333333333333,-0.05143912640313789,0.05,180,0.1,0.08303593922145773,0.5666666666666667
1843,601607,上海医药,2026-07-14,2026-07-14,518,-0.022332902651562164,0.016666666666666666,120,0.1,0.011988442699286896,0.65,-0.005863991151965953,0.18333333333333332,120,1.0,0.015267961858579102,0.7333333333333333
1844,002344,海宁皮城,2026-07-14,2026-07-14,518,-0.022343101669797947,0.11666666666666667,120,10.0,0.028061786684002443,0.5333333333333333,-0.03575632058810839,0.13333333333333333,120,0.1,0.031502587913576754,0.8833333333333333
1845,000598,兴蓉环境,2026-07-14,2026-07-14,518,-0.022437069081705306,0.31666666666666665,120,10.0,0.022182553800191372,0.6333333333333333,-0.022006376930011153,0.36666666666666664,120,10.0,0.02403832365369312,0.7333333333333333
1846,002829,星网宇达,2026-07-14,2026-07-14,518,-0.02244347237265655,0.3333333333333333,240,10.0,0.07660377499370376,0.65,-0.0905641037449125,0.18333333333333332,120,10.0,0.08954529006940957,0.7166666666666667
1847,605108,同庆楼,2026-07-14,2026-07-14,518,-0.022497580676501233,0.16666666666666666,180,10.0,0.03742775908225881,0.7,-0.06239092863731367,0.06666666666666667,120,10.0,0.049365268120446205,0.8666666666666667
1848,000761,本钢板材,2026-07-14,2026-07-14,518,-0.022552472947102102,0.15,120,10.0,0.03048507751114771,0.6333333333333333,-0.03635654552464757,0.05,120,10.0,0.044533453918235634,0.65
1849,002098,浔兴股份,2026-07-14,2026-07-14,518,-0.022586538043711565,0.05,180,10.0,0.027594076838785585,0.7,-0.05432391749581045,0.0,120,10.0,0.040972935795405924,0.6833333333333333
1850,603126,中材节能,2026-07-14,2026-07-14,518,-0.022638994386092116,0.11666666666666667,120,10.0,0.04483143098400442,0.5833333333333334,-0.029952584808408064,0.08333333333333333,120,10.0,0.07294370636589598,0.6
1851,605339,南侨食品,2026-07-14,2026-07-14,518,-0.02264015452359381,0.16666666666666666,180,10.0,0.03948994537915566,0.65,-0.03906616771699188,0.18333333333333332,180,10.0,0.05707614937284238,0.6833333333333333
1852,600962,国投中鲁,2026-07-14,2026-07-14,508,-0.022643621726000037,0.5,240,10.0,0.06752565251644076,0.6166666666666667,-0.10790625933910422,0.2,240,1.0,0.07793423416336434,0.8
1853,002695,煌上煌,2026-07-14,2026-07-14,518,-0.022659534439232354,0.35,180,0.1,0.03738730009718816,0.8833333333333333,0.015298575741488058,0.6333333333333333,180,0.1,0.04701673548703341,0.7833333333333333
1854,600529,山东药玻,2026-07-14,2026-07-14,518,-0.022703661773823824,0.21666666666666667,120,10.0,0.026676128403526646,0.6166666666666667,-0.008729314306290703,0.4666666666666667,120,10.0,0.030146144042901935,0.6333333333333333
1855,002233,塔牌集团,2026-07-14,2026-07-14,518,-0.02271350650810672,0.21666666666666667,120,10.0,0.03381791327457195,0.6333333333333333,-0.03291221132117732,0.18333333333333332,120,10.0,0.051049051232262006,0.6333333333333333
1856,000759,中百集团,2026-07-14,2026-07-14,518,-0.02272661372853336,0.35,180,10.0,0.05173111931468102,0.7333333333333333,-0.07412193341793936,0.23333333333333334,120,10.0,0.05889309424077874,0.6666666666666666
1857,001333,光华股份,2026-07-14,2026-07-14,518,-0.022730804317551343,0.2833333333333333,240,10.0,0.04338190650906656,0.6166666666666667,0.008418836721709975,0.43333333333333335,120,10.0,0.05107032852931905,0.6833333333333333
1858,603919,金徽酒,2026-07-14,2026-07-14,518,-0.022732247657384373,0.5,120,10.0,0.057146496232589876,0.48333333333333334,-0.031421937412898296,0.38333333333333336,120,1.0,0.051900617198243286,0.8
1859,605116,奥锐特,2026-07-14,2026-07-14,518,-0.022775855957393572,0.21666666666666667,120,10.0,0.04029728288144943,0.65,-0.07838441573389182,0.06666666666666667,120,1.0,0.047175648087452796,0.7166666666666667
1860,603506,南都物业,2026-07-14,2026-07-14,518,-0.022782077318954257,0.18333333333333332,120,1.0,0.03855807661422138,0.5833333333333334,-0.028058397923574962,0.15,120,0.1,0.052134209286009564,0.7166666666666667
1861,003000,劲仔食品,2026-07-14,2026-07-14,518,-0.022801639154752945,0.3,240,1.0,0.025358513151252735,0.6666666666666666,-0.008314243633283584,0.48333333333333334,240,10.0,0.031479611295446054,0.85
1862,603321,梅轮电梯,2026-07-14,2026-07-14,518,-0.022803400623471318,0.13333333333333333,120,10.0,0.03244377995272385,0.5333333333333333,-0.041093412627986756,0.08333333333333333,120,10.0,0.04890117452729825,0.6666666666666666
1863,600530,交大昂立,2026-07-14,2026-07-14,516,-0.022810829644094692,0.3333333333333333,180,10.0,0.07583304568009566,0.6833333333333333,-0.09514900918331455,0.26666666666666666,120,10.0,0.10594945961575523,0.75
1864,603062,麦加芯彩,2026-07-14,2026-07-14,518,-0.0228279216857713,0.3,240,10.0,0.05405372101095473,0.45,-0.0748007501999163,0.16666666666666666,240,0.1,0.0682217543795933,0.65
1865,003003,天元股份,2026-07-14,2026-07-14,518,-0.022840658946070257,0.11666666666666667,120,0.1,0.03572363022671759,0.6,-0.03799625943374279,0.06666666666666667,120,0.1,0.046963321315183444,0.7833333333333333
1866,000597,东北制药,2026-07-14,2026-07-14,518,-0.022903609598188764,0.21666666666666667,240,10.0,0.033145268297935175,0.48333333333333334,-0.02911885669120877,0.16666666666666666,120,10.0,0.04284428954007435,0.5166666666666667
1867,600398,海澜之家,2026-07-14,2026-07-14,518,-0.022914993418044073,0.2,240,10.0,0.032382242269802,0.55,-0.0276308483344434,0.1,180,10.0,0.0399087428804068,0.6
1868,002320,海峡股份,2026-07-14,2026-07-14,518,-0.022963032195511542,0.15,120,10.0,0.026099085361461986,0.75,-0.009274931941026604,0.3,120,0.1,0.02571509111075977,0.8833333333333333
1869,603999,读者传媒,2026-07-14,2026-07-14,518,-0.02298410951266958,0.1,120,10.0,0.034657046717024347,0.7,-0.04630929157227548,0.03333333333333333,120,10.0,0.04187874928179592,0.8666666666666667
1870,603639,海利尔,2026-07-14,2026-07-14,518,-0.023003015816270567,0.15,240,10.0,0.03181225178934312,0.6166666666666667,-0.028516608481365238,0.1,240,10.0,0.039413612718661374,0.7333333333333333
1871,002511,中顺洁柔,2026-07-14,2026-07-14,518,-0.02301877141868798,0.25,240,10.0,0.03765838322607334,0.4166666666666667,0.014837044934731624,0.43333333333333335,120,10.0,0.055339793319580215,0.5333333333333333
1872,603217,元利科技,2026-07-14,2026-07-14,518,-0.023019099463510974,0.35,120,10.0,0.06313901919917791,0.45,0.02733859243913752,0.5666666666666667,120,10.0,0.08990335707550273,0.5166666666666667
1873,600019,宝钢股份,2026-07-14,2026-07-14,518,-0.023020422000688184,0.18333333333333332,120,10.0,0.021468042005220202,0.7333333333333333,-0.03677952822773101,0.05,120,10.0,0.024841158722653762,0.7666666666666667
1874,601059,信达证券,2026-07-14,2026-07-14,498,-0.023022843210029058,0.25,120,10.0,0.022170768220391136,0.6166666666666667,0.007881116757568508,0.7333333333333333,120,0.1,0.0287296263757987,0.6333333333333333
1875,603381,永臻股份,2026-07-14,2026-07-14,497,-0.023024261403867298,0.3333333333333333,120,0.1,0.038090635618116514,0.8666666666666667,-0.10373769436825356,0.06666666666666667,240,0.1,0.05652181992937119,0.7666666666666667
1876,603348,文灿股份,2026-07-14,2026-07-14,518,-0.023036551795832035,0.11666666666666667,240,10.0,0.03554662254775105,0.65,-0.003416190427633494,0.31666666666666665,120,0.1,0.04831922145516786,0.85
1877,600397,江钨装备,2026-07-14,2026-07-14,518,-0.023041037778293437,0.45,180,10.0,0.11360586913382305,0.5666666666666667,0.0682607041928287,0.7166666666666667,240,10.0,0.16873576967446846,0.5833333333333334
1878,603602,纵横通信,2026-07-14,2026-07-14,518,-0.023107581375624874,0.15,120,10.0,0.026620582429943355,0.7333333333333333,-0.04624198135911551,0.06666666666666667,120,10.0,0.032385897599392845,0.8
1879,000031,大悦城,2026-07-14,2026-07-14,518,-0.02312016067826324,0.15,240,10.0,0.040406091680706635,0.6333333333333333,-0.048164550926213454,0.08333333333333333,240,10.0,0.0578286632250631,0.65
1880,600535,天士力,2026-07-14,2026-07-14,516,-0.023127226517246052,0.15,240,1.0,0.023606480537795804,0.6666666666666666,-0.0231629035767475,0.35,120,10.0,0.028800556737914918,0.8
1881,000890,法尔胜,2026-07-14,2026-07-14,518,-0.02317894248674654,0.3,180,0.1,0.10938812941550276,0.6833333333333333,-0.05995146993084728,0.25,180,0.1,0.1388249196692711,0.7
1882,002555,三七互娱,2026-07-14,2026-07-14,518,-0.02318403445447159,0.25,240,0.1,0.04397883147107662,0.4,-0.042289458935480174,0.15,240,0.1,0.06858667765646555,0.45
1883,002206,海 利 得,2026-07-14,2026-07-14,518,-0.02325721862262386,0.15,120,10.0,0.034954921974106774,0.55,-0.03447376248707123,0.1,120,10.0,0.044975283763422975,0.4666666666666667
1884,600666,奥瑞德,2026-07-14,2026-07-14,517,-0.023302558425759116,0.15,180,10.0,0.09125874612257609,0.38333333333333336,-0.03494664713059735,0.1,180,0.1,0.11680199053511364,0.5833333333333334
1885,600585,海螺水泥,2026-07-14,2026-07-14,518,-0.023341319102144913,0.18333333333333332,120,10.0,0.02679494861065928,0.75,-0.05957991541142268,0.03333333333333333,120,10.0,0.036548080905310046,0.85
1886,603918,金桥信息,2026-07-14,2026-07-14,518,-0.023387575571274216,0.11666666666666667,240,10.0,0.032935462805243974,0.7,-0.047068841015819804,0.05,240,0.1,0.045741785930700087,0.7333333333333333
1887,002324,普利特,2026-07-14,2026-07-14,518,-0.023486930731692356,0.18333333333333332,240,0.1,0.06812820789562586,0.7833333333333333,-0.09047974434817405,0.11666666666666667,240,0.1,0.10276668847666476,0.6
1888,603551,奥普科技,2026-07-14,2026-07-14,518,-0.023505734701646804,0.18333333333333332,180,1.0,0.032095683497748,0.5833333333333334,-0.02700365170307949,0.2,180,0.1,0.0490886532016787,0.8166666666666667
1889,600062,华润双鹤,2026-07-14,2026-07-14,518,-0.0235520634684543,0.06666666666666667,120,1.0,0.018996042485558043,0.6166666666666667,-0.041223663953518855,0.0,120,10.0,0.02086025379317925,0.75
1890,600827,百联股份,2026-07-14,2026-07-14,518,-0.023603214839433936,0.1,240,10.0,0.02374195348357429,0.6666666666666666,-0.043529642590038525,0.03333333333333333,240,0.1,0.022682397666171975,0.7333333333333333
1891,002912,中新赛克,2026-07-14,2026-07-14,518,-0.023612344566253662,0.2,240,0.1,0.04063498015313858,0.65,-0.020149612994063336,0.13333333333333333,240,10.0,0.05684934765238158,0.8
1892,000952,广济药业,2026-07-14,2026-07-14,518,-0.023633365617367393,0.2,240,10.0,0.055892980154629485,0.2833333333333333,-0.03002262462332229,0.16666666666666666,180,10.0,0.08544322951108213,0.48333333333333334
1893,600326,西藏天路,2026-07-14,2026-07-14,518,-0.023657168179321807,0.1,120,10.0,0.037274660765842516,0.7166666666666667,-0.0023368393284569702,0.31666666666666665,120,1.0,0.04966973775204669,0.7666666666666667
1894,002337,赛象科技,2026-07-14,2026-07-14,518,-0.023746781425142645,0.08333333333333333,120,1.0,0.031816524094533255,0.5833333333333334,-0.04650776658174144,0.05,120,10.0,0.046175788708018854,0.7833333333333333
1895,603926,铁流股份,2026-07-14,2026-07-14,518,-0.023754580570440977,0.2833333333333333,180,1.0,0.06226549171728719,0.6666666666666666,-0.06108707099333069,0.11666666666666667,120,1.0,0.06432375846814198,0.8333333333333334
1896,601108,财通证券,2026-07-14,2026-07-14,518,-0.02380480015463656,0.3,180,10.0,0.03803029633797882,0.48333333333333334,-0.039031676101928245,0.25,120,10.0,0.05512879119255938,0.55
1897,600718,东软集团,2026-07-14,2026-07-14,508,-0.023821774021077328,0.15,240,10.0,0.028243827582481843,0.6166666666666667,-0.09884776208339978,0.05,240,0.1,0.0393072792850219,0.6333333333333333
1898,603073,彩蝶实业,2026-07-14,2026-07-14,518,-0.0238990221008618,0.15,120,10.0,0.03446382044795341,0.5833333333333334,-0.004684842594929741,0.45,120,1.0,0.04606669385802606,0.7833333333333333
1899,600512,腾达建设,2026-07-14,2026-07-14,518,-0.023900425715785635,0.11666666666666667,120,10.0,0.03316761862533283,0.35,-0.029388160885216667,0.08333333333333333,120,10.0,0.042194253664819374,0.6666666666666666
1900,002238,天威视讯,2026-07-14,2026-07-14,518,-0.023944052298556503,0.13333333333333333,120,10.0,0.040023676325272074,0.6,-0.0616764239617423,0.03333333333333333,120,10.0,0.05736182630789378,0.6333333333333333
1901,603606,东方电缆,2026-07-14,2026-07-14,518,-0.023946849376626354,0.31666666666666665,240,10.0,0.05883111310812174,0.6833333333333333,-0.058999453865868454,0.08333333333333333,120,10.0,0.07646294240729783,0.85
1902,002007,华兰生物,2026-07-14,2026-07-14,518,-0.02395638674500377,0.11666666666666667,240,10.0,0.02468273765789859,0.6,-0.0310333026093363,0.08333333333333333,120,10.0,0.03372358461649337,0.5
1903,002968,新大正,2026-07-14,2026-07-14,508,-0.02398206665364535,0.08333333333333333,120,10.0,0.034832642569552326,0.6333333333333333,-0.03825577139333866,0.06666666666666667,120,10.0,0.05517736782251355,0.7
1904,600496,精工钢构,2026-07-14,2026-07-14,518,-0.023986071397473805,0.23333333333333334,120,10.0,0.037904751044944666,0.65,0.043652879199533465,0.8166666666666667,120,0.1,0.04906568002202456,0.8
1905,601390,中国中铁,2026-07-14,2026-07-14,518,-0.023993996967443483,0.03333333333333333,120,10.0,0.02681870130948471,0.5166666666666667,-0.044439012594363225,0.0,120,10.0,0.03691195449122286,0.5333333333333333
1906,600604,市北高新,2026-07-14,2026-07-14,518,-0.024017454417412796,0.2,120,10.0,0.03490921027726264,0.6166666666666667,-0.04164624613224863,0.08333333333333333,120,10.0,0.03833070594505062,0.5666666666666667
1907,002423,中粮资本,2026-07-14,2026-07-14,518,-0.024073364658939833,0.15,120,0.1,0.025250793695227557,0.7166666666666667,0.007594481555234164,0.5333333333333333,180,1.0,0.023492626140664087,0.7833333333333333
1908,601339,百隆东方,2026-07-14,2026-07-14,518,-0.02412469257448582,0.21666666666666667,120,10.0,0.047210651323866946,0.5833333333333334,-0.019228457412228613,0.2833333333333333,120,10.0,0.08028418860375484,0.5333333333333333
1909,600817,宇通重工,2026-07-14,2026-07-14,518,-0.024134622397931883,0.06666666666666667,120,10.0,0.03525549254579882,0.5833333333333334,-0.04650614846041745,0.08333333333333333,120,10.0,0.05664788067308444,0.5833333333333334
